Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,GitHub ID,Integration,Owned By,Comment,Comment,Comment
134991413,Customer Login,login,2,"Dec 5, 2016","Dec 23, 2016",feature,3,finished,"Nov 26, 2016",,,Liew Ken Hieng,"1. As a customer, I can enter username and password so that I can login so that i can login to the system.",https://www.pivotaltracker.com/story/show/134991413,,,Liew Ken Hieng,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991513,Driver Password Recovery,login,2,"Dec 5, 2016","Dec 23, 2016",feature,2,finished,"Nov 26, 2016",,,Weng Keong Tham,"1. As a driver, I can enter username and email address so that the system will send the new password through email.
2. As a driver, I can change password by entering new password so that I can login using new password.",https://www.pivotaltracker.com/story/show/134991513,,,Weng Keong Tham,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991505,Customer Password Recovery,login,2,"Dec 5, 2016","Dec 23, 2016",feature,2,finished,"Nov 26, 2016",,,Liew Ken Hieng,"1. As a customer, I can enter username and email address so that the system will send the new password through email.
2. As a customer, I can change password by entering new password so that I can login using new password.",https://www.pivotaltracker.com/story/show/134991505,,,Liew Ken Hieng,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991421,Driver Login,login,2,"Dec 5, 2016","Dec 23, 2016",feature,3,finished,"Nov 26, 2016",,,Weng Keong Tham,"1. As a driver, I can  enter username and password so that i can login to the system.",https://www.pivotaltracker.com/story/show/134991421,,,Weng Keong Tham,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134631509,Cancel Payment ,payment,2,"Dec 5, 2016","Dec 23, 2016",feature,2,finished,"Nov 18, 2016",,,lzx,"As a customer, I can cancel my payment so that i will not waste my money.",https://www.pivotaltracker.com/story/show/134631509,,,lzx,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991995,Reservation Monthly Summary Report,report,2,"Dec 5, 2016","Dec 23, 2016",feature,1,finished,"Nov 27, 2016",,,Lee Yi Hao,"As a manager,i can generate or view reservation monthly summary report by selecting the desire month so that i can make decision for the future.",https://www.pivotaltracker.com/story/show/134991995,,,Lee Yi Hao,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991547,Customer Yearly Summary Report,report,2,"Dec 5, 2016","Dec 23, 2016",feature,1,finished,"Nov 26, 2016",,,Liew Ken Hieng,"As a manager,i can generate or view customer yearly summary report by selecting the desire year so that i can make decision for the future.",https://www.pivotaltracker.com/story/show/134991547,,,Liew Ken Hieng,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134991535,Customer Monthly Summary Report,report,2,"Dec 5, 2016","Dec 23, 2016",feature,1,finished,"Nov 26, 2016",,,Liew Ken Hieng,"As a manager,i can generate or view customer monthly summary report by selecting the desire month so that i can make decision for the future.",https://www.pivotaltracker.com/story/show/134991535,,,Liew Ken Hieng,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
136507235,Reservation Cancellation,reservation,2,"Dec 5, 2016","Dec 23, 2016",feature,2,finished,"Dec 21, 2016",,,Lee Yi Hao,"As a customer,i can cancel my reservation so that i will not waste my money.",https://www.pivotaltracker.com/story/show/136507235,,,Lee Yi Hao,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
134992013,Reservation Exception Report,report,2,"Dec 5, 2016","Dec 23, 2016",feature,1,finished,"Nov 27, 2016",,,Lee Yi Hao,"As a manager, i can generate or view reservation exception report by selecting the desire year and month so that i can make decision for the future.",https://www.pivotaltracker.com/story/show/134992013,,,Lee Yi Hao,"Commit by littleshinchan
https://github.com/littleshinchan/process/commit/6b1b6a9dc38975a50fc4bd0998a3df1cc3855779

[Start #134991413][Start #134991513][Start #134991505][Start #134991421][Start #134631509][Start #134991995][Start #134991547][Start #134991535][Start #136507235][Start #134992013]

[Liew Ken Hieng]
[11.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[11.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[11.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[11.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)","Commit by littleshinchan
https://github.com/littleshinchan/process/commit/0daaf27336cd13dc513d97b4e70a8a9cf0ae2643

[Finishes #134991413][Finishes #134991513][Finishes #134991505][Finishes #134991421][Finishes #134631509][Finishes #134991995][Finishes #134991547][Finishes #134991535][Finishes #136507235][Finishes #134992013]

[Liew Ken Hieng]
[12.45]
[Customer Monthly Summary Report] [Customer Yearly Summary Report][Customer Password Recovery][Customer Login],[Report][Login]

Tham Weng keong
[12.45]
[Driver Login][Driver Password Recovery][Login]

[Lee Yi Hao]
[12.45]
[Reservation Cancellation][Reservation Exception Report][Reservation Monthly Summary Report],[Reservation][Report]

[Lee Zi Xiang]
[12.45]
[Cancel Payment],[Payment] (Liew Ken Hieng - Dec 24, 2016)",
